sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
72774627	172030305012	1	364800	40.7755273	-89.4512073
72774628	172030305012	1	105100	40.7756226	-89.4526880
72774629	172030305012	1	63600	40.7754720	-89.4520119
72774630	172030305012	1	67000	40.7824350	-89.4745914
72774631	172030305012	1	77800	40.7761863	-89.4510519
72774632	172030305012	1	48490	40.7760550	-89.4537147
72774633	172030305012	1	100000	40.7950981	-89.4711205
72774634	172030305012	1	139000	40.7956889	-89.4710892
72774635	172030305012	1	70000	40.7759595	-89.4499887
72774636	172030305012	1	160000	40.7761778	-89.4542876
72774637	172030305012	1	24700	40.7754003	-89.4497436
72774638	172030305012	1	117500	40.7904708	-89.4773862
72774639	172030305012	1	91900	40.7898813	-89.4866971
72774640	172030305012	1	96200	40.7768100	-89.4515006
72774641	172030305012	1	102000	40.7900419	-89.4868431
72774642	172030305012	1	149700	40.7907111	-89.4781667
72774643	172030305012	1	150000	40.7862547	-89.4837853
72774644	172030305012	1	94500	40.7859612	-89.4844221
72774645	172030305012	1	100000	40.8188583	-89.4839913
72774646	172030305012	1	108000	40.7816579	-89.4492643
72774647	172030305012	1	84840	40.7745520	-89.4513651
72774648	172030305012	1	135400	40.7828296	-89.4713281
72774649	172030305012	1	93700	40.7809133	-89.4704919
72774650	172030305012	1	128600	40.7749231	-89.4497327
72774651	172030305012	1	209800	40.7751286	-89.4503685
72774652	172030305012	1	135200	40.7957836	-89.4849403
72774653	172030305012	1	55600	40.8128453	-89.4958296
72774654	172030305012	1	135200	40.7715271	-89.4616418
72774655	172030305012	1	28800	40.7695454	-89.4608354
72774656	172030305012	1	17000	40.8160377	-89.4925110
72774657	172030305012	1	63000	40.7755785	-89.4594509
72774658	172030305012	1	117140	40.7747896	-89.4594413
72774659	172030305012	1	251000	40.7857857	-89.4813372
72774660	172030305012	1	70900	40.7838512	-89.4753053
72774661	172030305012	6	112200	40.7847438	-89.4791558
72774662	172030305012	6	112200	40.7747155	-89.4513714
72774663	172030305012	1	95900	40.7850470	-89.4779128
72774664	172030305012	1	104010	40.7835595	-89.4734432
72774665	172030305012	1	120800	40.7852723	-89.4771074
72774666	172030305012	1	89550	40.7842033	-89.4745108
72774667	172030305012	1	127980	40.7825716	-89.4724532
72774668	172030305012	1	154000	40.7823258	-89.4698536
72774669	172030305012	1	43000	40.7952904	-89.4723586
72774670	172030305012	1	62100	40.7831437	-89.4698615
72774671	172030305012	1	33750	40.7816871	-89.4713312
72774672	172030305012	1	218000	40.7951273	-89.4724759
72774673	172030305012	1	38000	40.7750436	-89.4559277
72774674	172030305012	1	397100	40.7696089	-89.4577884
72774675	172030305012	1	56050	40.7828320	-89.4735709
72774676	172030305012	1	98000	40.7715592	-89.4602854
72774677	172030305012	1	73000	40.7795371	-89.4672115
72774678	172030305012	1	37000	40.7839898	-89.4799219
72774679	172030305012	1	132900	40.8011225	-89.4858903
72774680	172030305012	1	170000	40.7731626	-89.4600440
72774681	172030305012	1	110000	40.7997773	-89.4650267
72774682	172030305012	1	16500	40.7895485	-89.4705835
72774683	172030305012	1	107000	40.7838332	-89.4773341
72774684	172030305012	6	40000	40.8166863	-89.4807488
72774685	172030305012	1	125500	40.7911810	-89.4846812
72774686	172030305012	1	102000	40.7750902	-89.4469829
72774687	172030305012	6	119600	40.7878990	-89.4815635
72774688	172030305012	1	541400	40.7800992	-89.4423817
72774689	172030305012	1	196600	40.8148616	-89.4910624
72774690	172030305012	1	479650	40.7743460	-89.4647893
72774691	172030305012	1	135200	40.7883782	-89.4433776
72774692	172030305012	1	76000	40.7832847	-89.4744505
72774693	172030305012	1	93000	40.7862037	-89.4784640
72774694	172030305012	1	184000	40.7802029	-89.4696309
72774695	172030305012	1	50300	40.7897363	-89.4822808
72774696	172030305012	1	110000	40.7761297	-89.4623919
72774697	172030305012	1	218000	40.8123109	-89.4629532
72774698	172030305012	1	99100	40.7887056	-89.4721766
72774699	172030305012	1	107000	40.7788812	-89.4431352
72774700	172030305012	1	78600	40.7708521	-89.4627313
72774701	172030305012	1	479650	40.7777116	-89.4430463
72774702	172030305012	1	54000	40.7756647	-89.4574816
72774703	172030305012	1	103600	40.7800068	-89.4425498
72774704	172030305012	1	110000	40.7895124	-89.4691845
72774705	172030305012	1	91900	40.7889808	-89.4756350
72774706	172030305012	1	155000	40.7861108	-89.4804131
72774707	172030305012	1	114000	40.7839232	-89.4715798
72774708	172030305012	1	239730	40.7879097	-89.4425772
72774709	172030305012	1	190000	40.7796949	-89.4699701
72774710	172030305012	1	473000	40.7895198	-89.4833674
72774711	172030305012	1	163000	40.7806365	-89.4687883
72774712	172030305012	1	125500	40.8167969	-89.4916254
72774713	172030305012	1	101200	40.7856628	-89.4829789
72774714	172030305012	1	88400	40.8182828	-89.4893472
72774715	172030305012	1	93800	40.7828350	-89.4769525
72774716	172030305012	1	168000	40.7813205	-89.4427628
72774717	172030305012	1	114000	40.7867750	-89.4435983
72774718	172030305012	1	175500	40.7890270	-89.4880393
72774719	172030305012	1	100500	40.7834985	-89.4760877
72774720	172030305012	1	75000	40.7827952	-89.4434149
72774721	172030305012	1	46500	40.7881715	-89.4691426
72774722	172030305012	1	56050	40.8061650	-89.4687015
72774723	172030305012	1	120000	40.7768080	-89.4652148
72774724	172030305012	1	35250	40.7900978	-89.4713244
72774725	172030305012	1	116900	40.7872632	-89.4827000
72774726	172030305012	1	209000	40.7896856	-89.4701334
72774727	172030305012	1	216000	40.8070734	-89.4765240
72774728	172030305012	1	57500	40.7910291	-89.4433222
72774729	172030305012	1	134000	40.8173056	-89.4932351
72774730	172030305012	1	35000	40.7982632	-89.4510004
72774731	172030305012	1	70000	40.7868361	-89.4687788
72774732	172030305012	1	62000	40.7791970	-89.4631097
72774733	172030305012	1	123300	40.7811448	-89.4666489
72774734	172030305012	1	52000	40.7889326	-89.4726441
72774735	172030305012	1	104000	40.8148669	-89.4762809
72774736	172030305012	1	178010	40.8021395	-89.4525818
72774737	172030305012	1	29100	40.7717815	-89.4427419
72774738	172030305012	1	71500	40.7906095	-89.4702957
72774739	172030305012	1	81240	40.7761826	-89.4587727
72774740	172030305012	1	102100	40.7869713	-89.4791644
72774741	172030305012	1	96700	40.7872811	-89.4808429
72774742	172030305012	1	54000	40.7820419	-89.4724747
72774743	172030305012	1	99300	40.7747297	-89.4577244
72774744	172030305012	1	139110	40.7845761	-89.4720168
72774745	172030305012	1	151500	40.7811482	-89.4711056
72774746	172030305012	1	104200	40.8166311	-89.4836987
72774747	172030305012	1	103000	40.7731941	-89.4613786
72774748	172030305012	1	93250	40.7752596	-89.4617664
72774749	172030305012	1	150000	40.7736273	-89.4621572
72774750	172030305012	1	168000	40.8147798	-89.4892102
72774751	172030305012	1	100000	40.7724868	-89.4658784
72774752	172030305012	1	46800	40.8018646	-89.4863484
72774753	172030305012	1	118200	40.8164117	-89.4938248
72774754	172030305012	1	61500	40.8168535	-89.4859745
72774755	172030305012	1	61600	40.7901301	-89.4733455
72774756	172030305012	1	105300	40.8129181	-89.4776799
72774757	172030305012	1	60500	40.8167042	-89.4902213
72774758	172030305012	1	106000	40.7805665	-89.4680606
72774759	172030305012	1	170320	40.7855464	-89.4837856
72774760	172030305012	1	180100	40.7862553	-89.4861021
72774761	172030305012	1	139000	40.7803357	-89.4659396
72774762	172030305012	1	38100	40.7936001	-89.4886665
72774763	172030305012	1	130000	40.8140135	-89.4859448
72774764	172030305012	1	60800	40.7881090	-89.4687896
72774765	172030305012	1	151500	40.7773520	-89.4668371
72774766	172030305012	1	165000	40.8198020	-89.4711590
72774767	172030305012	1	76900	40.8002159	-89.4862044
72774768	172030305012	1	96200	40.8132931	-89.4811821
72774769	172030305012	1	170320	40.8118828	-89.4858358
72774770	172030305012	1	116000	40.8167231	-89.4893924
72774771	172030305012	1	97200	40.8188430	-89.4949329
72774772	172030305012	1	221500	40.7814275	-89.4525624
72774773	172030305012	1	195580	40.7851967	-89.4561495
72774774	172030305012	1	87000	40.7840114	-89.4631605
72774775	172030305012	1	93250	40.7840884	-89.4579021
72774776	172030305012	1	141000	40.7833411	-89.4538816
72774777	172030305012	1	120000	40.7837548	-89.4561459
72774778	172030305012	1	270000	40.7838568	-89.4557880
72774779	172030305012	1	59500	40.7856905	-89.4635115
72774780	172030305012	1	74300	40.7822390	-89.4507491
72774781	172030305012	1	96200	40.7852359	-89.4578519
72774782	172030305012	1	86050	40.7815280	-89.4522814
72774783	172030305012	1	118000	40.7859482	-89.4618821
72774784	172030305012	1	135200	40.7855117	-89.4595103
72774785	172030305012	1	477000	40.7855642	-89.4613632
72774786	172030305012	1	55000	40.8114675	-89.5023683
72774787	172030305012	1	100000	40.7805129	-89.4553245
72774788	172030305012	1	125500	40.7867155	-89.4611571
72774789	172030305012	1	74000	40.7814177	-89.4514361
72774790	172030305012	1	104010	40.7809351	-89.4500402
72774791	172030305012	1	115000	40.7870185	-89.4642777
72774792	172030305012	1	113000	40.7869001	-89.4621551
72774793	172030305012	1	54000	40.7873605	-89.4633880
72774794	172030305012	1	84000	40.7959821	-89.4735129
72774795	172030305012	1	26900	40.7797204	-89.4500896
72774796	172030305012	1	110000	40.7799600	-89.4523704
72774797	172030305012	1	52500	40.7802846	-89.4509124
72774798	172030305012	1	112000	40.7886386	-89.4660177
72774799	172030305012	1	100700	40.7877701	-89.4645213
72774800	172030305012	1	135400	40.7876603	-89.4662453
72774801	172030305012	1	104010	40.7804706	-89.4463693
72774802	172030305012	1	473000	40.7739474	-89.4652253
72774803	172030305012	1	100000	40.7892588	-89.4828975
72774804	172030305012	1	62600	40.7987598	-89.4493751
72774805	172030305012	6	252700	40.8155610	-89.4860058
72774806	172030305012	1	73300	40.8151583	-89.4786063
72774807	172030305012	1	117000	40.7885762	-89.4813474
72774808	172030305012	1	94500	40.7910827	-89.4463437
72774809	172030305012	1	108000	40.7952018	-89.4845283
72774810	172030305012	1	135200	40.8183159	-89.4890884
72774811	172030305012	1	100000	40.7891870	-89.4781840
72774812	172030305012	1	184000	40.7856323	-89.4672639
72774813	172030305012	1	58600	40.7868005	-89.4810689
72774814	172030305012	1	92000	40.8059018	-89.4522870
72774815	172030305012	1	78000	40.7851446	-89.4806781
72774816	172030305012	1	100000	40.7757741	-89.4480850
72774817	172030305012	1	75630	40.7802923	-89.4465908
72774818	172030305012	1	60500	40.8159780	-89.4795372
72774819	172030305012	1	132000	40.7861005	-89.4652857
72774820	172030305012	1	285000	40.7775403	-89.4506508
72774821	172030305012	1	185000	40.7869856	-89.4655155
72774822	172030305012	1	119000	40.8192347	-89.4910661
72774823	172030305012	1	68100	40.7898025	-89.4691640
72774824	172030305012	1	156600	40.8002463	-89.4841358
72774825	172030305012	1	104000	40.7905471	-89.4448256
72774826	172030305012	1	121620	40.8126012	-89.4767809
72774827	172030305012	1	168600	40.8171842	-89.4838978
72774828	172030305012	1	153000	40.7801311	-89.4683170
72774829	172030305012	1	100000	40.7781092	-89.4623938
72774830	172030305012	1	49900	40.8020734	-89.4539102
72774831	172030305012	1	140000	40.7785059	-89.4663191
72774832	172030305012	1	33750	40.8019596	-89.4913685
72774833	172030305012	1	53430	40.8143078	-89.4827142
72774834	172030305012	1	54800	40.7860815	-89.4687550
72774835	172030305012	1	90000	40.7963709	-89.4645829
72774836	172030305012	1	156600	40.7876077	-89.4831454
72774837	172030305012	1	150000	40.8161828	-89.4798994
72774838	172030305012	1	111000	40.7846633	-89.4828640
72774839	172030305012	1	110000	40.7819922	-89.4755765
72774840	172030305012	1	199000	40.7845721	-89.4786531
72774841	172030305012	1	52000	40.7839937	-89.4808675
72774842	172030305012	1	96300	40.8017607	-89.4923262
72774843	172030305012	1	90250	40.7823093	-89.4540022
72774844	172030305012	1	103000	40.7901432	-89.4679405
72774845	172030305012	1	51000	40.7897759	-89.4740890
72774846	172030305012	1	178750	40.7775864	-89.4510291
72774847	172030305012	1	178010	40.7853161	-89.4619505
72774848	172030305012	1	91900	40.7827137	-89.4557563
72774849	172030305012	1	113000	40.7887229	-89.4729317
72774850	172030305012	1	139000	40.7810122	-89.4436413
72774851	172030305012	1	123500	40.8167861	-89.4884227
72774852	172030305012	1	181220	40.8005455	-89.4651668
72774853	172030305012	1	121620	40.8221760	-89.4740090
72774854	172030305012	1	40000	40.7796503	-89.4715943
72774855	172030305012	1	112000	40.7997667	-89.4889250
72774856	172030305012	1	104800	40.7996896	-89.4850762
72774857	172030305012	1	101000	40.7702395	-89.4659265
72774858	172030305012	1	112500	40.8135728	-89.4772405
72774859	172030305012	1	189000	40.7813150	-89.4472213
72774860	172030305012	1	79200	40.7786858	-89.4458266
72774861	172030305012	1	541400	40.7974021	-89.4482016
72774862	172030305012	1	130000	40.8184471	-89.4713742
72774863	172030305012	6	65100	40.7992072	-89.5024649
72774864	172030305012	1	153000	40.8133426	-89.4798996
72774865	172030305012	1	50000	40.8159290	-89.4815064
72774866	172030305012	1	36400	40.8157876	-89.4837225
72774867	172030305012	1	168600	40.7785689	-89.4524538
72774868	172030305012	1	24200	40.7802533	-89.4688378
72774869	172030305012	1	65000	40.7712399	-89.4652500
72774870	172030305012	1	94000	40.7812913	-89.4559549
72774871	172030305012	1	96880	40.7894649	-89.4643924
72774872	172030305012	1	578000	40.7789823	-89.4521913
72774873	172030305012	1	25500	40.8154172	-89.4851743
72774874	172030305012	1	150000	40.7821287	-89.4528272
72774875	172030305012	1	101000	40.7841172	-89.4604187
72774876	172030305012	1	100000	40.7834577	-89.4583571
72774877	172030305012	1	36300	40.8127403	-89.4786551
72774878	172030305012	1	116500	40.7741015	-89.4665186
72774879	172030305012	1	32500	40.8140320	-89.4837378
72774880	172030305012	1	60000	40.8049197	-89.4670164
72774881	172030305012	1	16100	40.7747399	-89.4424094
72774882	172030305012	1	103934	40.7769418	-89.4545679
72774883	172030305012	1	397000	40.8159679	-89.4828401
72774884	172030305012	1	65000	40.7821671	-89.4684873
72774885	172030305012	1	173000	40.7760443	-89.4594832
72774886	172030305012	1	56700	40.7866461	-89.4764910
72774887	172030305012	1	169200	40.7868670	-89.4757667
72774888	172030305012	1	82000	40.7971638	-89.4484377
72774889	172030305012	1	42000	40.8171469	-89.4873604
72774890	172030305012	1	66000	40.7807281	-89.4449804
72774891	172030305012	1	150000	40.8076731	-89.4795983
72774892	172030305012	1	112000	40.7815725	-89.4482164
72774893	172030305012	1	213800	40.7684361	-89.4641192
72774894	172030305012	6	198000	40.8145280	-89.4775302
72774895	172030305012	1	116000	40.7860621	-89.4762658
72774896	172030305012	1	123530	40.7954240	-89.4702554
72774897	172030305012	1	125500	40.7775491	-89.4589588
72774898	172030305012	1	173000	40.7946207	-89.4879212
72774899	172030305012	1	585000	40.8174792	-89.4954848
72774900	172030305012	1	100000	40.7767467	-89.4558314
72774901	172030305012	1	30650	40.7764987	-89.4582560
72774902	172030305012	1	96400	40.7766383	-89.4577213
72774903	172030305012	1	26000	40.7906806	-89.4871117
72774904	172030305012	1	132000	40.8136458	-89.4865405
72774905	172030305012	1	103000	40.7780008	-89.4575514
72774906	172030305012	1	85000	40.7957189	-89.4685610
72774907	172030305012	1	94300	40.7784668	-89.4559737
72774908	172030305012	1	62510	40.7783350	-89.4516589
72774909	172030305012	1	147000	40.7825223	-89.4558671
72774910	172030305012	1	128000	40.7874859	-89.4807931
72774911	172030305012	1	141000	40.7970181	-89.4655215
72774912	172030305012	1	74320	40.7766681	-89.4531572
72774913	172030305012	1	113000	40.8155680	-89.4922676
72774914	172030305012	1	130000	40.7806780	-89.4714698
72774915	172030305012	1	199000	40.8223512	-89.4765645
72774916	172030305012	1	29500	40.7755758	-89.4637323
72774917	172030305012	1	98200	40.7671962	-89.4647397
72774918	172030305012	1	86800	40.7860685	-89.4789611
72774919	172030305012	1	397000	40.7983063	-89.4647381
72774920	172030305012	6	252700	40.7980093	-89.4653022
72774921	172030305012	1	168000	40.8195023	-89.4695982
72774922	172030305012	1	473000	40.7990950	-89.4890222
72774923	172030305012	1	56000	40.8017168	-89.4640417
72774924	172030305012	1	150000	40.7996151	-89.4833605
72774925	172030305012	1	60200	40.8150384	-89.4931836
72774926	172030305012	1	124000	40.7779749	-89.4653900
72774927	172030305012	1	151880	40.7859961	-89.4710849
72774928	172030305012	1	65500	40.7792074	-89.4681440
72774929	172030305012	1	96000	40.8149167	-89.4973270
72774930	172030305012	1	72700	40.7791066	-89.4650898
72774931	172030305012	1	61000	40.7784029	-89.4630886
72774932	172030305012	1	510000	40.7769344	-89.4595390
72774933	172030305012	1	62300	40.7679156	-89.4620680
72774934	172030305012	1	59500	40.8135191	-89.4974491
72774935	172030305012	1	75250	40.8173478	-89.4820503
72774936	172030305012	1	70000	40.7834909	-89.4596269
72774937	172030305012	1	270000	40.7887403	-89.4856142
72774938	172030305012	1	140850	40.7720686	-89.4646451
72774939	172030305012	1	102000	40.7689692	-89.4554323
72774940	172030305012	1	190000	40.7695930	-89.4668717
72774941	172030305012	1	105100	40.7861519	-89.4702015
72774942	172030305012	1	60000	40.7726019	-89.4616725
72774943	172030305012	1	46800	40.7722148	-89.4614750
72774944	172030305012	1	130500	40.7689875	-89.4667331
72774945	172030305012	1	58000	40.7892148	-89.4672837
72774946	172030305012	1	98000	40.7751587	-89.4666702
72774947	172030305012	1	479650	40.7898630	-89.4880254
72774948	172030305012	1	180000	40.7830895	-89.4637633
72774949	172030305012	1	41000	40.7835074	-89.4638650
72774950	172030305012	1	144200	40.7907746	-89.4809817
