sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
228179632	72768513	38	M	1	1	X	506098909
228179635	72768513	34	F	1	0	X	506168829
228179636	72773932	38	M	1	1	X	506107620
228179638	72773932	0	M	1	2	X	X
228179640	72777358	38	M	1	1	X	506102010
228179642	72777358	0	M	1	2	X	X
228179646	72780142	0	M	1	2	X	X
228179647	72780142	34	F	1	0	X	506098417
228179649	72770533	2	F	1	2	X	X
228179652	72781997	38	M	1	1	X	506098270
228179664	72774118	38	M	1	1	X	506102994
228179667	72774118	34	F	1	0	X	506105847
228179669	72776691	2	F	1	2	X	X
228179671	72776691	34	F	1	0	X	506103320
228179685	72768810	2	F	1	2	X	X
228179691	72775052	34	F	1	0	X	506111710
228179693	72779772	2	F	1	2	X	X
228179694	72779772	0	M	1	2	X	X
228179695	72779772	34	F	1	0	X	506108489
228179700	72771621	38	M	1	1	X	506098237
228179701	72771621	2	F	1	2	X	X
228179702	72771621	0	M	1	2	X	X
228179704	72772395	38	M	1	1	X	506102368
228179705	72772395	2	F	1	2	X	X
228179706	72772395	0	M	1	2	X	X
228179707	72772395	34	F	1	0	X	506099404
228179716	72777689	38	M	1	1	X	506101450
228179719	72777689	34	F	1	0	X	506099760
228179725	72774937	2	F	1	2	X	X
228179732	72771840	38	M	1	1	X	506092195
228179735	72771840	34	F	1	0	X	506099044
228179736	72774778	38	M	1	1	X	506103098
228179737	72774778	2	F	1	2	X	X
228179739	72774778	34	F	1	0	X	506100636
228179740	72777925	38	M	1	1	X	506105328
228292059	72779756	4	F	1	2	450132407	X
228292060	72779756	8	M	1	2	450132407	X
228292061	72781797	35	F	1	1	X	X
228467700	72768904	7	M	1	2	450066968	X
228467701	72768904	37	F	3	0	X	506112138
228467704	72768824	7	M	1	2	450053385	X
228467705	72768824	37	F	3	0	X	506100222
228467706	72768824	21	F	1	2	X	X
228467712	72775257	7	M	1	2	450066968	X
228467713	72775257	37	F	3	0	X	506166444
228467730	72768979	21	F	1	2	X	X
228467731	72768979	46	M	1	1	X	506106481
228772683	72774896	51	M	1	0	X	506105303
228772685	72774896	21	F	1	2	X	X
228772688	72779740	21	F	1	2	X	X
228865067	72772635	81	M	1	0	X	X
228865068	72768435	81	M	1	0	X	X
228865073	72771823	81	M	1	0	X	X
228865075	72775088	81	M	1	0	X	X
229079085	72780701	61	M	1	0	X	506098658
229079088	72776714	23	F	1	1	X	506103355
229079090	72780611	23	F	1	1	X	506092505
229079104	72781870	23	F	1	1	X	506096443
229079105	72781870	61	M	1	0	X	506096532
229079106	72773416	23	F	1	1	X	506105367
229079107	72773416	61	M	1	0	X	506099411
229079114	72781520	23	F	1	1	X	506092595
229345709	72781411	61	M	1	0	X	X
229350354	72781740	56	M	1	1	X	506097849
229350355	72781740	52	F	1	0	X	506098872
229350356	72771657	56	M	1	1	X	506105303
229350362	72775308	56	M	1	1	X	506106465
229672151	72772007	88	F	1	0	X	X
229672155	72778977	88	F	1	0	X	X
229672157	72778284	88	F	1	0	X	X
229672179	72781023	88	F	1	0	X	X
229806375	72778854	47	F	1	1	X	506097624
229806377	72778854	46	M	1	0	X	506094325
229806380	72779874	46	M	1	0	X	506094413
229806382	72773704	16	F	1	2	450141198	X
229806383	72773704	46	M	1	0	X	506103433
229806387	72775425	47	F	1	1	X	506103221
229907238	72772425	79	M	1	0	X	X
229907245	72771195	76	F	1	1	X	X
229956115	72770437	12	M	1	2	450138076	X
229956117	72770437	41	F	1	1	X	506090372
229956119	72770437	14	F	1	2	450152506	X
229956125	72778230	12	M	1	2	450122221	X
229956126	72778230	16	F	1	2	450122219	X
229956127	72778230	41	F	1	1	X	506106524
229956128	72778230	42	M	1	0	X	506106851
229956130	72774453	12	M	1	2	450125489	X
229956131	72774453	16	F	1	2	450141198	X
229956132	72774453	41	F	1	1	X	506560784
229956134	72774453	14	F	1	2	450141198	X
229956155	72774009	12	M	1	2	450152429	X
229956156	72774009	16	F	1	2	450141198	X
229956157	72774009	41	F	1	1	X	506107620
229956159	72774009	14	F	1	2	450141198	X
230015900	72779692	40	M	1	0	X	506098001
230015903	72779375	6	F	1	2	450141197	X
230015904	72779375	40	M	1	0	X	506098001
230204672	72775718	67	F	1	0	X	506100243
230227574	72773506	45	M	1	0	X	506101803
230227585	72776469	14	F	1	2	450141198	X
230227586	72776469	45	M	1	0	X	506102067
230227588	72776469	15	F	1	2	450141198	X
230227593	72775093	14	F	1	2	450141198	X
230227595	72775093	35	F	1	1	X	506105303
230227596	72775093	15	F	1	2	450141198	X
230227609	72779893	14	F	1	2	450121290	X
230227610	72779893	45	M	1	0	X	506100408
230227611	72779893	35	F	1	1	X	506102712
230227614	72775010	45	M	1	0	X	506107938
230227616	72775010	15	F	1	2	450141198	X
230227619	72777478	35	F	1	1	X	506102023
230227620	72777478	15	F	1	2	450141198	X
230227638	72772438	45	M	1	0	X	506105539
230227639	72772438	35	F	1	1	X	506098273
230227640	72772438	15	F	1	2	450141198	X
230227650	72779877	45	M	1	0	X	506105523
230227653	72781663	14	F	1	2	450121290	X
230227654	72781663	45	M	1	0	X	506096806
230227664	72781614	15	F	1	2	450121290	X
230284795	72779517	65	F	1	0	X	506098001
230284797	72778504	65	F	1	0	X	506098510
230284805	72776965	65	F	1	0	X	506102482
230284806	72777085	65	F	1	0	X	506103473
230284810	72778260	65	F	1	0	X	506098042
230403611	72770978	58	F	1	1	X	X
230403613	72770978	29	M	1	2	X	506098613
230403634	72772413	27	F	1	2	X	506105279
230403635	72772413	58	F	1	1	X	X
230403636	72772413	66	M	1	0	X	X
230403637	72772413	29	M	1	2	X	506099445
230546916	72778601	13	F	1	2	450122221	X
230546919	72778601	48	F	1	1	X	506101374
230546920	72778601	48	M	1	0	X	506102712
230546940	72774718	48	M	1	0	X	506109695
230546941	72778938	13	F	1	2	450122221	X
230546942	72778938	18	F	1	2	450122219	506092449
230546951	72782400	13	F	1	2	450152507	X
230546952	72782400	18	F	1	2	450121290	506094921
230546955	72782400	48	M	1	0	X	506098513
230546956	72780982	13	F	1	2	450152507	X
230546958	72780982	20	F	1	2	X	506099235
230546962	72770919	18	F	1	2	450121290	506171010
230546964	72770919	48	F	1	1	X	506102452
230546966	72777569	13	F	1	2	450122221	X
230546970	72777569	48	M	1	0	X	506103355
230546976	72781060	13	F	1	2	450113253	X
230546977	72781060	18	F	1	2	450121290	506098764
230546978	72781060	20	F	1	2	X	506102010
230546980	72781060	48	M	1	0	X	506097391
230546991	72770763	13	F	1	2	450152507	X
230546992	72770763	18	F	1	2	450152506	506098273
230546993	72770763	20	F	1	2	X	506097629
230546994	72770763	48	F	1	1	X	506102712
230547001	72775061	13	F	1	2	450125489	X
230547002	72775061	18	F	1	2	450141198	506102724
230547005	72775061	48	M	1	0	X	506099551
230547007	72770049	18	F	1	2	450123091	506099408
230547008	72770049	20	F	1	2	X	506097380
230547010	72770049	48	M	1	0	X	506105145
230862462	72772836	41	F	1	1	X	506098277
230862464	72772836	12	F	1	2	450125489	X
230862466	72772836	46	M	1	0	X	506104134
230862467	72772836	4	F	1	2	450066968	X
230862468	72770929	41	F	1	1	X	506100404
230862469	72770929	10	F	1	2	450117870	X
230862470	72770929	12	F	1	2	450122221	X
230862471	72770929	8	F	1	2	450117870	X
230862472	72770929	46	M	1	0	X	506101349
230862473	72770929	4	F	1	2	450066968	X
230862486	72780219	41	F	1	1	X	506111872
230862487	72780219	10	F	1	2	450116183	X
230862489	72780219	8	F	1	2	450116183	X
230862496	72778484	46	M	1	0	X	506104035
230862505	72779842	10	F	1	2	450132407	X
230862506	72779842	12	F	1	2	450141197	X
230862507	72779842	8	F	1	2	450132407	X
230862517	72779112	10	F	1	2	450117870	X
230862522	72769656	41	F	1	1	X	506100197
230862524	72769656	12	F	1	2	450152507	X
230862526	72769656	46	M	1	0	X	506171803
230862527	72769656	4	F	1	2	450066968	X
230862537	72774461	8	F	1	2	450125489	X
230862538	72774461	46	M	1	0	X	506166669
230862539	72774461	4	F	1	2	450066968	X
230862541	72777602	10	F	1	2	450117870	X
230862542	72777602	12	F	1	2	450122221	X
230862544	72777602	46	M	1	0	X	506098533
230862545	72777602	4	F	1	2	450066968	X
230862546	72779840	41	F	1	1	X	506166672
230862547	72779840	10	F	1	2	450132407	X
230862549	72779840	8	F	1	2	450132407	X
230862551	72779840	4	F	1	2	450066968	X
230862559	72768508	10	F	1	2	450138075	X
230862560	72768508	12	F	1	2	450138076	X
230862563	72768508	4	F	1	2	450060420	X
230862583	72782322	10	F	1	2	450132407	X
230862586	72782322	46	M	1	0	X	506098602
230862587	72782322	4	F	1	2	450066968	X
230998156	72775420	6	F	1	2	450125488	X
230998163	72779571	32	M	1	1	X	506099667
230998165	72779571	10	F	1	2	450117870	X
230998167	72779571	5	F	1	2	X	X
230998174	72770920	29	F	1	0	X	X
230998175	72770920	10	F	1	2	450117870	X
231006415	72775073	9	F	1	2	450125488	X
231006416	72775073	42	M	1	0	X	506108563
231006418	72775073	13	M	1	2	450125489	X
231006424	72773922	42	M	1	0	X	506103355
231006431	72777682	9	F	1	2	450117870	X
231006432	72777682	42	M	1	0	X	506103355
231006433	72777682	41	F	1	1	X	506102482
231006440	72772749	42	M	1	0	X	506166447
231006442	72772749	13	M	1	2	450141197	X
231006444	72776366	42	M	1	0	X	506104140
231006445	72776366	41	F	1	1	X	506103167
231006448	72775031	42	M	1	0	X	506102067
231006450	72775031	13	M	1	2	450125489	X
231006455	72778413	9	F	1	2	450117870	X
231006456	72778413	42	M	1	0	X	506098104
231006457	72778413	41	F	1	1	X	506166444
231006459	72778024	9	F	1	2	450141197	X
231006467	72776198	9	F	1	2	450125488	X
231006468	72776198	42	M	1	0	X	506103639
231091046	72768400	5	M	1	2	450060420	X
231091047	72768400	7	F	1	2	450064747	X
231091048	72768400	9	M	1	2	450064747	X
231091049	72768400	41	F	1	1	X	X
231091057	72779586	1	F	1	2	X	X
231091058	72779586	5	M	1	2	450066968	X
231091059	72779586	7	F	1	2	450053385	X
231091063	72771633	1	F	1	2	X	X
231091066	72771633	9	M	1	2	450053385	X
231091068	72771633	39	M	1	0	X	506098800
231091087	72770256	1	F	1	2	X	X
231091089	72770256	7	F	1	2	450066968	X
231091091	72770256	41	F	1	1	X	X
231091094	72780386	5	M	1	2	450066968	X
231091095	72780386	7	F	1	2	450066968	X
231091096	72780386	9	M	1	2	450066968	X
231091097	72780386	41	F	1	1	X	X
231091105	72782111	1	F	1	2	X	X
231091106	72782111	5	M	1	2	450066968	X
231091108	72782111	9	M	1	2	450053385	X
231091119	72780670	7	F	1	2	450066968	X
231091120	72780670	9	M	1	2	450066968	X
231091121	72780670	41	F	1	1	X	X
231091122	72780670	39	M	1	0	X	506094621
231091136	72779875	5	M	1	2	450066968	X
231091138	72779875	9	M	1	2	450053385	X
231091139	72779875	41	F	1	1	X	X
231376853	72774444	16	M	1	2	450141198	X
231376860	72778598	40	F	1	1	X	X
231376861	72778598	16	M	1	2	450122219	X
231376862	72778598	42	M	1	0	X	506098552
231376885	72774459	16	M	1	2	450141198	X
231376886	72774459	42	M	1	0	X	506099007
231376910	72772733	42	M	1	0	X	506099404
231376916	72769560	40	F	1	1	X	X
231376918	72769560	42	M	1	0	X	506171808
231376919	72774961	14	M	1	2	450141198	X
231376920	72774961	40	F	1	1	X	X
231376921	72774961	16	M	1	2	450141198	X
231376924	72777266	40	F	1	1	X	X
231439339	72771466	24	M	1	2	X	506102353
231795727	72773964	46	M	1	1	X	506105207
231795728	72773964	60	F	1	0	X	X
231795732	72776448	60	F	1	0	X	X
231795742	72774427	60	F	1	0	X	X
231929731	72781220	34	M	1	0	X	506106861
231929732	72781220	34	F	1	1	X	506097433
231929733	72781220	0	M	1	2	X	X
231929743	72774196	34	M	1	0	X	506107099
231929744	72774196	34	F	1	1	X	506105922
231929755	72775781	34	M	1	0	X	506099982
231929757	72775781	0	M	1	2	X	X
231929758	72778718	34	M	1	0	X	506109632
231929759	72778718	34	F	1	1	X	506098474
231929776	72776087	34	M	1	0	X	506112936
231929779	72769261	34	M	1	0	X	506109665
231929780	72769261	34	F	1	1	X	506098233
231929781	72769261	0	M	1	2	X	X
231929783	72773463	34	F	1	1	X	506102841
231929784	72773463	0	M	1	2	X	X
231929801	72774220	34	F	1	1	X	506099551
231929802	72774220	0	M	1	2	X	X
231929807	72772688	34	F	1	1	X	506098581
231929808	72772688	0	M	1	2	X	X
232078039	72778831	35	F	1	0	X	506098588
232078056	72773368	35	F	1	0	X	506106179
232078058	72777942	35	F	1	0	X	506110698
232078068	72779187	35	F	1	0	X	506098029
232078069	72777517	35	F	1	0	X	506095634
232078085	72778203	35	F	1	0	X	506097233
232453670	72771726	78	F	1	0	X	X
232453672	72771679	78	F	1	0	X	X
232668090	72770469	61	M	1	0	X	506102067
232668091	72780385	59	F	1	1	X	X
232668092	72780385	61	M	1	0	X	506095763
232668095	72771631	59	F	1	1	X	X
232668118	72775436	61	M	1	0	X	506105333
232678832	72776358	47	F	1	0	X	506110995
232678834	72769665	47	F	1	0	X	506098273
232678835	72769665	47	M	1	1	X	506171834
232678840	72774942	47	F	1	0	X	506106845
232678847	72781365	47	M	1	1	X	506097443
232678850	72769094	47	F	1	0	X	506097217
232746951	72778664	0	F	1	5	X	X
232746952	72778664	21	F	1	2	X	506104043
232875378	72771958	38	M	1	0	X	506102596
232875386	72772113	13	M	1	2	450141197	X
232875388	72772113	37	F	1	1	X	506109691
233044717	72780605	59	M	1	0	X	X
233071137	72774448	49	M	6	0	X	506105173
233071139	72774974	49	M	6	0	X	506106405
233086943	72775442	25	M	1	0	X	506111760
233086952	72779038	24	F	1	10	X	506090562
233086957	72772893	25	M	1	0	X	506097508
233086961	72773193	25	M	1	0	X	506099998
233086965	72782114	25	M	1	0	X	506097783
233086969	72770451	25	M	1	0	X	506171779
233086970	72770451	24	F	1	10	X	506171014
233086971	72780049	25	M	1	0	X	506094683
233086972	72780049	24	F	1	10	X	506100703
233086975	72769622	25	M	1	0	X	506096862
233086979	72772444	25	M	1	0	X	506102067
233086980	72772444	24	F	1	10	X	506105847
233119420	72770024	70	F	1	1	X	X
233119434	72782173	70	F	1	1	X	X
233119438	72773722	70	F	1	1	X	X
233119439	72773722	69	M	1	0	X	X
233342423	72774774	35	F	1	1	X	506101254
233342424	72774774	6	F	1	2	450125488	X
233342432	72781897	2	F	1	2	X	X
233342437	72782594	2	F	1	2	X	X
233342439	72782594	6	F	1	2	450113253	X
233342440	72782594	35	M	1	0	X	506098602
233342441	72782594	9	M	1	2	450113253	X
233342442	72782056	2	F	1	2	X	X
233342446	72782056	9	M	1	2	450113253	X
233342487	72770294	2	F	1	2	X	X
233342489	72770294	6	F	1	2	450123089	X
233342491	72770294	9	M	1	2	450123089	X
233391101	72775069	49	M	1	0	X	506099536
233391116	72774900	49	M	1	0	X	506114772
233391118	72774900	12	F	1	2	X	X
233391121	72777690	49	M	1	0	X	506101997
233391123	72777690	12	F	1	2	X	X
233391132	72779364	9	F	1	2	X	X
233461626	72778839	32	F	1	1	X	X
233461629	72778839	0	F	1	2	X	X
233461631	72778839	15	F	1	2	450122219	X
233461674	72780659	14	F	1	2	450122221	X
233461676	72780659	10	F	1	2	450122221	X
233461677	72780659	31	M	1	0	X	506098153
233461680	72780659	15	F	1	2	450121290	X
233461705	72779967	31	M	1	0	X	506097880
233461707	72779967	8	F	1	2	450132407	X
233461708	72779967	15	F	1	2	450121290	X
233461725	72772667	10	F	1	2	450141197	X
233461726	72772667	31	M	1	0	X	506109835
233461727	72772667	0	F	1	2	X	X
233461728	72772667	8	F	1	2	450141197	X
233461729	72772667	15	F	1	2	450141198	X
233461730	72770581	14	F	1	2	450141197	X
233461731	72770581	32	F	1	1	X	X
233461733	72770581	31	M	1	0	X	506091765
233461736	72770581	15	F	1	2	450152506	X
233560378	72777802	46	F	9	1	X	X
233560379	72777802	52	M	1	0	X	506098667
233560380	72777802	15	F	9	2	450122219	X
233560384	72773590	46	F	9	1	X	X
233560385	72773590	52	M	1	0	X	506099034
233560386	72773590	15	F	9	2	450141198	X
233560390	72778419	46	F	9	1	X	X
233560391	72778419	52	M	1	0	X	506103127
233560392	72778419	15	F	9	2	450122219	X
233560399	72775225	46	F	9	1	X	X
233654726	72777259	64	F	1	1	X	506103001
233654734	72768694	64	F	1	1	X	506114121
233654957	72780798	43	F	1	1	X	506097737
233654962	72779555	18	M	1	2	X	506101155
233654963	72779555	43	F	1	1	X	506097384
233654964	72779555	48	M	1	0	X	506098147
233745026	72779642	3	M	1	2	450066968	X
233745027	72779642	30	M	1	1	X	506100680
233745046	72769866	3	M	1	2	450066968	X
233745048	72769866	28	F	1	0	X	X
233745050	72772337	3	M	1	2	450066968	X
233745061	72769590	0	M	1	2	X	X
233745062	72775440	3	M	1	2	450064747	X
233745065	72775440	0	M	1	2	X	X
233745070	72770321	3	M	1	2	450066968	X
233745073	72770321	0	M	1	2	X	X
233745074	72777530	3	M	1	2	450066968	X
233745077	72777530	0	M	1	2	X	X
233822335	72777270	36	M	1	2	X	506107377
234045596	72775385	55	M	1	0	X	506102994
234103472	72782583	63	F	1	0	X	X
234103481	72776164	66	M	1	1	X	506100548
234103487	72780679	66	M	1	1	X	506100478
234103490	72779409	63	F	1	0	X	X
234103491	72779409	66	M	1	1	X	506098592
234103494	72780568	63	F	1	0	X	X
234128723	72779247	83	F	1	1	X	X
234211131	72768957	86	F	1	0	X	X
234211139	72781979	86	F	1	0	X	X
234211142	72777112	86	F	1	0	X	X
234295918	72771777	16	F	1	2	450141198	506099025
234295919	72771777	12	F	1	2	450141197	X
234295921	72771777	38	F	1	1	X	506105303
234295925	72773599	43	M	1	0	X	506092595
234295927	72773599	14	F	1	2	450141198	X
234295944	72768641	12	F	1	2	450152507	X
234295947	72768641	14	F	1	2	450152506	X
234295949	72769975	12	F	1	2	450152507	X
234295950	72769975	43	M	1	0	X	506098870
234295951	72769975	38	F	1	1	X	506092595
234295952	72769975	14	F	1	2	450123091	X
234295955	72781392	43	M	1	0	X	506097386
234295956	72781392	38	F	1	1	X	506094054
234295960	72774426	43	M	1	0	X	506101069
234295961	72774426	38	F	1	1	X	506095770
234295963	72775304	16	F	1	2	450141198	506102067
234295965	72775304	43	M	1	0	X	506103722
234295966	72775304	38	F	1	1	X	506107521
234295967	72775304	14	F	1	2	450141198	X
234295973	72771212	16	F	1	2	450152506	506094409
234295975	72771212	43	M	1	0	X	506102724
234295976	72771212	38	F	1	1	X	506173885
234295977	72771212	14	F	1	2	450152506	X
234295995	72774168	43	M	1	0	X	506108084
234295996	72774168	38	F	1	1	X	506110696
234681333	72779748	37	F	1	0	X	X
234681335	72779748	37	M	1	1	X	506098510
234681336	72782307	37	F	1	0	X	X
234681339	72780251	37	F	1	0	X	X
234681341	72780251	37	M	1	1	X	506100088
234681357	72777261	37	F	1	0	X	X
234800894	72778097	16	M	1	2	450122219	506098662
234800900	72771803	16	M	1	2	450141198	506105173
234800942	72776511	16	M	1	2	450141198	506107280
234800959	72779442	36	F	1	0	X	506098618
234800987	72773029	36	F	1	0	X	506103627
234800988	72773029	16	M	1	2	450141198	506100404
234800989	72781483	36	F	1	0	X	506092595
234800990	72781483	16	M	1	2	450121290	506096377
234800995	72777715	36	F	1	0	X	506098001
234800996	72777715	16	M	1	2	450122219	506099555
234801013	72782132	36	F	1	0	X	506097644
234801014	72782132	16	M	1	2	450121290	506095560
234825024	72780946	27	F	1	0	X	506097442
234889668	72780824	53	F	1	0	X	506095274
234889671	72780893	53	F	1	0	X	506091073
234889677	72782472	53	F	1	0	X	506094357
234949409	72776014	53	M	1	0	X	506103355
234966591	72779135	61	F	1	1	X	X
234966600	72775784	62	M	1	0	X	506102067
234966602	72775784	40	F	1	6	X	506102067
234966604	72775392	62	M	1	0	X	506103192
234966605	72775392	29	M	1	2	X	506107620
234966616	72771694	62	M	1	0	X	506095805
234966619	72771694	61	F	1	1	X	X
234966629	72774542	29	M	1	2	X	506101155
234966630	72774542	40	F	1	6	X	506837616
234966636	72774134	62	M	1	0	X	506105464
234966637	72774134	29	M	1	2	X	506103221
234966638	72774134	40	F	1	6	X	506102994
234966639	72774134	61	F	1	1	X	X
234966641	72780175	29	M	1	2	X	506098400
234966642	72780175	40	F	1	6	X	506092791
234966644	72772084	62	M	1	0	X	506107346
234966645	72772084	29	M	1	2	X	506100457
234966647	72772084	61	F	1	1	X	X
234966661	72776354	29	M	1	2	X	506166738
234966663	72776354	61	F	1	1	X	X
234966664	72770247	62	M	1	0	X	506169820
234966667	72770247	61	F	1	1	X	X
234995133	72780627	9	M	1	2	450141197	X
234995136	72780627	41	F	1	1	X	506105486
234995137	72780627	42	M	1	0	X	506098588
234995144	72777149	14	F	1	2	450141198	X
234995145	72777149	16	M	1	2	450141198	X
234995146	72777149	41	F	1	1	X	506102712
234995147	72777149	42	M	1	0	X	506102666
234995148	72777097	9	M	1	2	450125489	X
234995150	72777097	16	M	1	2	450141198	X
234995152	72777097	42	M	1	0	X	506097210
234995169	72778307	14	F	1	2	450122219	X
234995172	72778307	42	M	1	0	X	506104047
235015846	72774338	63	M	1	0	X	506110692
235015863	72773728	62	F	1	1	X	X
235015864	72773728	63	M	1	0	X	506099034
235081631	72771138	75	F	1	0	X	X
235081637	72776822	75	F	1	0	X	X
235081648	72778367	75	F	1	0	X	X
235107435	72773495	44	F	1	0	X	X
235107436	72773495	20	F	1	2	X	506099007
235107437	72773495	44	M	1	9	X	506099505
235187779	72771130	49	F	1	1	X	506098841
235187781	72771130	21	M	1	2	X	X
235187782	72771130	17	F	1	2	450138076	506168691
235187789	72775044	49	F	1	1	X	506100457
235187800	72777888	53	M	1	0	X	506102010
235187801	72777888	21	M	1	2	X	X
235187802	72777888	17	F	1	2	450122219	506104018
235240077	72771324	30	M	1	0	X	506090261
235385600	72775602	56	M	1	0	X	506104258
235385616	72782182	19	F	1	2	X	506168813
235385617	72782182	46	F	1	1	X	506097808
235385631	72772100	19	F	1	2	X	506105303
235385632	72772100	46	F	1	1	X	506114461
235385633	72772100	56	M	1	0	X	506099007
235498988	72781927	0	M	1	2	X	X
235498992	72781115	0	M	1	2	X	X
235498993	72781115	24	M	1	0	X	506097365
235498994	72781115	25	F	1	1	X	X
235499020	72780761	0	M	1	2	X	X
235499021	72780761	24	M	1	0	X	506113095
235499022	72780761	25	F	1	1	X	X
235499043	72770681	2	M	1	2	X	X
235499044	72770681	0	M	1	2	X	X
235499045	72770681	24	M	1	0	X	506166602
235499046	72770681	25	F	1	1	X	X
235499057	72771362	24	M	1	0	X	506099475
235499060	72769780	0	M	1	2	X	X
235499061	72769780	24	M	1	0	X	506171010
235499067	72777128	2	M	1	2	X	X
235499079	72769788	2	M	1	2	X	X
235499081	72769788	24	M	1	0	X	506097755
235499082	72769788	25	F	1	1	X	X
235499095	72769833	2	M	1	2	X	X
235499096	72769833	0	M	1	2	X	X
235499098	72769833	25	F	1	1	X	X
235499102	72770357	25	F	1	1	X	X
235499123	72780250	2	M	1	2	X	X
235499126	72780250	25	F	1	1	X	X
235499136	72781722	0	M	1	2	X	X
235499137	72781722	24	M	1	0	X	506093044
235499142	72777722	25	F	1	1	X	X
235499143	72780481	2	M	1	2	X	X
235499144	72780481	0	M	1	2	X	X
